ts,ts,min,max,mean,delta_t,integ,rmsd,doors,cabine
2018-01-02 16:30:00,2018-01-02 16:30:00,23.1,23.1,23.1,0.0,0.0,0.0,0.5,0.0
2018-01-02 16:35:00,2018-01-02 16:35:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,0.0
2018-01-02 16:40:00,2018-01-02 16:40:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0,0.0
2018-01-02 16:45:00,2018-01-02 16:45:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0,0.0
2018-01-02 16:50:00,2018-01-02 16:50:00,23.6,23.9,23.775000000000002,0.0,7.1249999999999325,0.29999999999999716,1.0,0.0
2018-01-02 16:55:00,2018-01-02 16:55:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,1.0,0.0
2018-01-02 17:00:00,2018-01-02 17:00:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,1.0,0.0
2018-01-02 17:05:00,2018-01-02 17:05:00,23.7,23.7,23.7,0.0,0.0,0.0,1.0,0.0
2018-01-02 17:15:00,2018-01-02 17:15:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0,0.0
2018-01-02 17:25:00,2018-01-02 17:25:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,1.0,1.0
2018-01-02 17:30:00,2018-01-02 17:30:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0,1.0
2018-01-02 17:35:00,2018-01-02 17:35:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,1.0,1.0
2018-01-02 17:40:00,2018-01-02 17:40:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,1.0,0.0
2018-01-02 17:50:00,2018-01-02 17:50:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,1.0,0.0
2018-01-02 17:55:00,2018-01-02 17:55:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,1.0,0.0
2018-01-02 18:00:00,2018-01-02 18:00:00,23.8,23.9,23.85,0.0,2.384999999999949,0.09999999999999787,1.0,0.0
2018-01-02 18:25:00,2018-01-02 18:25:00,23.8,23.9,23.85,0.0,2.384999999999949,0.09999999999999787,1.0,0.0
2018-01-02 18:30:00,2018-01-02 18:30:00,24.0,24.0,24.0,0.0,0.0,0.0,1.0,0.0
2018-01-02 18:40:00,2018-01-02 18:40:00,24.0,24.1,24.05,0.0,2.4050000000000344,0.10000000000000142,1.0,0.0
2018-01-02 18:45:00,2018-01-02 18:45:00,23.7,23.9,23.799999999999997,0.0,4.759999999999983,0.1999999999999993,1.0,0.0
2018-01-02 18:50:00,2018-01-02 18:50:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0,0.0
2018-01-02 18:55:00,2018-01-02 18:55:00,23.1,23.5,23.275,0.0,9.319999999999967,0.3999999999999986,1.0,0.0
2018-01-02 19:00:00,2018-01-02 19:00:00,22.7,23.0,22.833333333333332,0.0,6.8550000000000155,0.3000000000000007,1.0,0.0
2018-01-02 19:05:00,2018-01-02 19:05:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,1.0,0.0
2018-01-02 19:10:00,2018-01-02 19:10:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-02 19:15:00,2018-01-02 19:15:00,22.1,22.2,22.15,0.0,2.214999999999953,0.09999999999999787,1.0,0.0
2018-01-02 19:20:00,2018-01-02 19:20:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,0.0
2018-01-02 19:25:00,2018-01-02 19:25:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0,0.0
2018-01-02 19:30:00,2018-01-02 19:30:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0,0.0
2018-01-02 19:35:00,2018-01-02 19:35:00,21.6,21.6,21.6,0.0,0.0,0.0,1.0,0.0
2018-01-02 19:50:00,2018-01-02 19:50:00,21.4,21.4,21.4,0.0,0.0,0.0,1.0,0.0
2018-01-02 20:00:00,2018-01-02 20:00:00,21.4,21.4,21.4,0.0,0.0,0.0,1.0,0.0
2018-01-02 20:05:00,2018-01-02 20:05:00,21.3,21.4,21.35,0.0,2.1349999999999545,0.09999999999999787,1.0,0.0
2018-01-02 20:10:00,2018-01-02 20:10:00,21.6,21.8,21.7,0.0,4.339999999999985,0.1999999999999993,1.0,0.0
2018-01-02 20:15:00,2018-01-02 20:15:00,22.0,22.2,22.099999999999998,0.0,4.419999999999985,0.1999999999999993,1.0,0.0
2018-01-02 20:20:00,2018-01-02 20:20:00,22.3,22.6,22.46666666666667,0.0,6.735000000000017,0.3000000000000007,1.0,0.0
2018-01-02 20:25:00,2018-01-02 20:25:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,1.0
2018-01-02 20:35:00,2018-01-02 20:35:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-02 20:45:00,2018-01-02 20:45:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,1.0
2018-01-02 20:55:00,2018-01-02 20:55:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-02 21:10:00,2018-01-02 21:10:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-02 21:15:00,2018-01-02 21:15:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,1.0,0.0
2018-01-02 21:20:00,2018-01-02 21:20:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0,0.0
2018-01-02 21:30:00,2018-01-02 21:30:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,0.0
2018-01-02 21:35:00,2018-01-02 21:35:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-02 21:45:00,2018-01-02 21:45:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-02 21:50:00,2018-01-02 21:50:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-02 22:10:00,2018-01-02 22:10:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-02 22:35:00,2018-01-02 22:35:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-02 23:40:00,2018-01-02 23:40:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,1.0
2018-01-03 00:15:00,2018-01-03 00:15:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,0.0
2018-01-03 00:20:00,2018-01-03 00:20:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-03 00:25:00,2018-01-03 00:25:00,22.2,22.3,22.25,0.0,2.2250000000000316,0.10000000000000142,1.0,0.0
2018-01-03 00:35:00,2018-01-03 00:35:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-03 01:10:00,2018-01-03 01:10:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,0.0
2018-01-03 01:30:00,2018-01-03 01:30:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,0.0
2018-01-03 01:40:00,2018-01-03 01:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,0.0
2018-01-03 02:10:00,2018-01-03 02:10:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-03 02:20:00,2018-01-03 02:20:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0,0.0
2018-01-03 02:25:00,2018-01-03 02:25:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,0.0
2018-01-03 02:30:00,2018-01-03 02:30:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0,0.0
2018-01-03 02:40:00,2018-01-03 02:40:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-03 02:45:00,2018-01-03 02:45:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,1.0,1.0
2018-01-03 02:50:00,2018-01-03 02:50:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-03 03:00:00,2018-01-03 03:00:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-03 03:10:00,2018-01-03 03:10:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-03 03:20:00,2018-01-03 03:20:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,0.0
2018-01-03 03:25:00,2018-01-03 03:25:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-03 03:30:00,2018-01-03 03:30:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,0.0
2018-01-03 03:35:00,2018-01-03 03:35:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-03 03:40:00,2018-01-03 03:40:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-03 03:50:00,2018-01-03 03:50:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-03 04:05:00,2018-01-03 04:05:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,1.0
2018-01-03 04:20:00,2018-01-03 04:20:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-03 04:50:00,2018-01-03 04:50:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-03 05:20:00,2018-01-03 05:20:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-03 06:00:00,2018-01-03 06:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-03 06:05:00,2018-01-03 06:05:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0,0.0
2018-01-03 06:10:00,2018-01-03 06:10:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-03 06:25:00,2018-01-03 06:25:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,0.0
2018-01-03 06:45:00,2018-01-03 06:45:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-03 07:15:00,2018-01-03 07:15:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-03 07:35:00,2018-01-03 07:35:00,22.5,22.7,22.6,0.0,4.5199999999999845,0.1999999999999993,1.0,0.0
2018-01-03 07:40:00,2018-01-03 07:40:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,1.0,0.0
2018-01-03 07:55:00,2018-01-03 07:55:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-03 08:00:00,2018-01-03 08:00:00,22.9,23.0,22.95,0.0,2.2950000000000323,0.10000000000000142,1.0,0.0
2018-01-03 08:05:00,2018-01-03 08:05:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0,0.0
2018-01-03 08:10:00,2018-01-03 08:10:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-03 08:15:00,2018-01-03 08:15:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,1.0,0.0
2018-01-03 08:20:00,2018-01-03 08:20:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,0.0
2018-01-03 08:25:00,2018-01-03 08:25:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-03 08:30:00,2018-01-03 08:30:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,0.0
2018-01-03 08:40:00,2018-01-03 08:40:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0,0.0
2018-01-03 09:00:00,2018-01-03 09:00:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0,0.0
2018-01-03 09:05:00,2018-01-03 09:05:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 09:30:00,2018-01-03 09:30:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 09:40:00,2018-01-03 09:40:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0,1.0
2018-01-03 09:55:00,2018-01-03 09:55:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 10:10:00,2018-01-03 10:10:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 10:15:00,2018-01-03 10:15:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 10:25:00,2018-01-03 10:25:00,21.6,21.6,21.6,0.0,0.0,0.0,0.0,1.0
2018-01-03 10:40:00,2018-01-03 10:40:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 10:55:00,2018-01-03 10:55:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 11:25:00,2018-01-03 11:25:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 11:40:00,2018-01-03 11:40:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 12:10:00,2018-01-03 12:10:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 12:25:00,2018-01-03 12:25:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 12:35:00,2018-01-03 12:35:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 12:40:00,2018-01-03 12:40:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 13:10:00,2018-01-03 13:10:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 13:20:00,2018-01-03 13:20:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 14:20:00,2018-01-03 14:20:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 14:25:00,2018-01-03 14:25:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 14:30:00,2018-01-03 14:30:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 14:35:00,2018-01-03 14:35:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0,1.0
2018-01-03 14:55:00,2018-01-03 14:55:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 15:00:00,2018-01-03 15:00:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 15:10:00,2018-01-03 15:10:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 15:25:00,2018-01-03 15:25:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0,1.0
2018-01-03 16:00:00,2018-01-03 16:00:00,21.8,21.9,21.85,0.0,2.1849999999999534,0.09999999999999787,0.0,1.0
2018-01-03 16:20:00,2018-01-03 16:20:00,21.8,21.8,21.8,0.5999999999999979,0.0,0.0,0.0,1.0
2018-01-03 16:25:00,2018-01-03 16:25:00,21.9,22.0,21.95,0.0,2.195000000000031,0.10000000000000142,0.0,1.0
2018-01-03 16:30:00,2018-01-03 16:30:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0,1.0
2018-01-03 16:35:00,2018-01-03 16:35:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0,1.0
2018-01-03 16:40:00,2018-01-03 16:40:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,1.0
2018-01-03 16:45:00,2018-01-03 16:45:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0,1.0
2018-01-03 16:50:00,2018-01-03 16:50:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 16:55:00,2018-01-03 16:55:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:00:00,2018-01-03 17:00:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:05:00,2018-01-03 17:05:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:15:00,2018-01-03 17:15:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:20:00,2018-01-03 17:20:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:30:00,2018-01-03 17:30:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:35:00,2018-01-03 17:35:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,1.0
2018-01-03 17:45:00,2018-01-03 17:45:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-03 17:55:00,2018-01-03 17:55:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-03 18:00:00,2018-01-03 18:00:00,22.5,22.8,22.65,0.0,6.795000000000017,0.3000000000000007,0.0,0.0
2018-01-03 18:05:00,2018-01-03 18:05:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0
2018-01-03 18:15:00,2018-01-03 18:15:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 18:25:00,2018-01-03 18:25:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-03 18:30:00,2018-01-03 18:30:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,0.0,0.0
2018-01-03 18:35:00,2018-01-03 18:35:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,0.0
2018-01-03 18:55:00,2018-01-03 18:55:00,23.0,23.3,23.175,0.0,6.945000000000017,0.3000000000000007,1.0,1.0
2018-01-03 19:00:00,2018-01-03 19:00:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-03 19:05:00,2018-01-03 19:05:00,22.5,22.8,22.666666666666668,0.0,6.795000000000017,0.3000000000000007,1.0,0.0
2018-01-03 19:10:00,2018-01-03 19:10:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0,0.0
2018-01-03 19:15:00,2018-01-03 19:15:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,0.0
2018-01-03 19:20:00,2018-01-03 19:20:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0,1.0
2018-01-03 19:25:00,2018-01-03 19:25:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-03 19:30:00,2018-01-03 19:30:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,1.0
2018-01-03 19:35:00,2018-01-03 19:35:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-03 19:40:00,2018-01-03 19:40:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-03 19:50:00,2018-01-03 19:50:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,1.0
2018-01-03 20:00:00,2018-01-03 20:00:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,0.0
2018-01-03 20:05:00,2018-01-03 20:05:00,22.1,22.3,22.2,0.0,4.439999999999985,0.1999999999999993,1.0,0.0
2018-01-03 20:10:00,2018-01-03 20:10:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-03 20:15:00,2018-01-03 20:15:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,1.0,0.0
2018-01-03 20:20:00,2018-01-03 20:20:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,1.0,0.0
2018-01-03 20:25:00,2018-01-03 20:25:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0,0.0
2018-01-03 20:35:00,2018-01-03 20:35:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-03 20:40:00,2018-01-03 20:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-03 20:45:00,2018-01-03 20:45:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-03 20:55:00,2018-01-03 20:55:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-03 21:05:00,2018-01-03 21:05:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-03 21:20:00,2018-01-03 21:20:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-03 21:30:00,2018-01-03 21:30:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-03 21:35:00,2018-01-03 21:35:00,22.4,22.6,22.5,0.0,4.500000000000064,0.20000000000000284,1.0,0.0
2018-01-03 21:40:00,2018-01-03 21:40:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,0.0
2018-01-03 21:45:00,2018-01-03 21:45:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,0.0
2018-01-03 21:50:00,2018-01-03 21:50:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,1.0,0.0
2018-01-03 21:55:00,2018-01-03 21:55:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,1.0,1.0
2018-01-03 22:05:00,2018-01-03 22:05:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-03 22:10:00,2018-01-03 22:10:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-03 22:20:00,2018-01-03 22:20:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-03 22:50:00,2018-01-03 22:50:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-03 23:15:00,2018-01-03 23:15:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,1.0
2018-01-03 23:50:00,2018-01-03 23:50:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,1.0
2018-01-04 00:35:00,2018-01-04 00:35:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-04 00:40:00,2018-01-04 00:40:00,21.8,21.9,21.866666666666664,0.0,2.1849999999999534,0.09999999999999787,1.0,0.0
2018-01-04 00:45:00,2018-01-04 00:45:00,21.8,22.0,21.9,0.0,4.379999999999984,0.1999999999999993,0.0,0.0
2018-01-04 00:55:00,2018-01-04 00:55:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:20:00,2018-01-04 01:20:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:35:00,2018-01-04 01:35:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:45:00,2018-01-04 01:45:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:55:00,2018-01-04 01:55:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-04 02:20:00,2018-01-04 02:20:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 02:25:00,2018-01-04 02:25:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,1.0
2018-01-04 02:35:00,2018-01-04 02:35:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-04 02:45:00,2018-01-04 02:45:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,1.0
2018-01-04 02:55:00,2018-01-04 02:55:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,1.0
2018-01-04 03:05:00,2018-01-04 03:05:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-04 03:15:00,2018-01-04 03:15:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-04 03:25:00,2018-01-04 03:25:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,1.0
2018-01-04 03:35:00,2018-01-04 03:35:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-04 03:50:00,2018-01-04 03:50:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,1.0
2018-01-04 04:00:00,2018-01-04 04:00:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,1.0
2018-01-04 04:05:00,2018-01-04 04:05:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-04 04:20:00,2018-01-04 04:20:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:20:00,2018-01-04 05:20:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:35:00,2018-01-04 05:35:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:40:00,2018-01-04 05:40:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:45:00,2018-01-04 05:45:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:50:00,2018-01-04 05:50:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:55:00,2018-01-04 05:55:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,0.0,0.0
2018-01-04 06:00:00,2018-01-04 06:00:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:05:00,2018-01-04 06:05:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,0.0,0.0
2018-01-04 06:10:00,2018-01-04 06:10:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:15:00,2018-01-04 06:15:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:35:00,2018-01-04 06:35:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:45:00,2018-01-04 06:45:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:50:00,2018-01-04 06:50:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:55:00,2018-01-04 06:55:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-04 07:00:00,2018-01-04 07:00:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0,0.0
2018-01-04 07:05:00,2018-01-04 07:05:00,21.9,22.0,21.95,0.0,2.195000000000031,0.10000000000000142,0.0,0.0
2018-01-04 07:10:00,2018-01-04 07:10:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 07:50:00,2018-01-04 07:50:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0
2018-01-04 08:20:00,2018-01-04 08:20:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 08:25:00,2018-01-04 08:25:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0,0.0
2018-01-04 08:30:00,2018-01-04 08:30:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 09:20:00,2018-01-04 09:20:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0
2018-01-04 12:55:00,2018-01-04 12:55:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 13:45:00,2018-01-04 13:45:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 13:50:00,2018-01-04 13:50:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0
2018-01-04 13:55:00,2018-01-04 13:55:00,21.8,22.3,22.060000000000002,0.0,11.025000000000002,0.5,0.0,0.0
2018-01-04 14:00:00,2018-01-04 14:00:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,0.0,0.0
2018-01-04 14:05:00,2018-01-04 14:05:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-04 14:10:00,2018-01-04 14:10:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0
2018-01-04 14:15:00,2018-01-04 14:15:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-04 14:25:00,2018-01-04 14:25:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-04 14:35:00,2018-01-04 14:35:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-04 14:40:00,2018-01-04 14:40:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
