ts,ref_temp,real_temp,balcony,cabine
05:16.7,23.1,22.5,0,0
15:16.7,23.1,22.4,0,0
30:16.7,23.1,22.3,0,0
32:46.7,23.1,22.4,0,0
37:16.7,23.1,22.5,0,0
43:16.7,23.1,22.4,0,0
03:46.7,23.1,22.3,0,0
37:16.7,23.1,22.4,0,0
09:16.7,23.1,22.3,0,0
04:46.7,23.1,22.4,0,0
07:46.7,23.1,22.3,0,0
31:16.7,21.9,22.3,0,0
35:16.7,21.9,22.4,0,0
45:46.7,21.9,22.5,0,0
01:16.7,21.9,22.7,0,0
03:46.7,21.9,22.8,0,0
06:16.7,21.9,22.9,0,0
09:46.7,21.9,23,0,0
10:46.7,21.9,23.2,0,0
14:16.7,21.9,23.3,0,0
15:16.7,21.9,23.5,0,0
17:16.7,21.9,23.3,0,0
19:46.7,21.9,23.5,0,0
23:46.7,21.9,23.6,0,0
24:46.7,21.9,23.8,0,0
26:16.7,21.9,23.9,0,0
29:16.7,21.9,23.7,0,0
37:46.7,21.9,23.6,0,0
39:16.7,21.9,23.7,0,0
42:16.7,21.9,23.8,0,0
43:16.7,21.9,23.7,0,0
45:46.7,21.9,23.9,0,0
55:46.7,23.1,24,0,0
56:16.7,23.1,23.8,0,0
56:46.7,23.1,24.1,0,0
58:46.7,23.1,23.9,0,0
59:46.7,23.1,23.9,0,1
01:46.7,23.1,23.8,0,1
03:46.7,23.1,23.7,0,1
06:16.7,23.1,23.5,0,1
08:46.7,23.1,23.4,0,1
10:46.7,23.1,23.3,0,1
12:46.7,23.1,23.1,0,1
20:16.7,23.1,23,0,1
22:46.7,23.1,23,0,0
28:46.7,23.1,22.9,0,0
31:16.7,23.1,22.9,1,0
32:46.7,23.1,23,1,0
35:16.7,23.1,23.1,1,0
41:16.7,23.1,23.1,1,1
42:46.7,23.1,23.3,1,1
44:46.7,23.1,23.2,1,1
46:46.7,23.1,23,1,1
54:46.7,23.1,22.9,1,1
02:16.7,23.1,22.8,1,1
10:46.7,23.1,22.6,1,1
54:16.7,23.1,22.6,1,0
55:16.7,23.1,22.5,1,0
58:16.7,23.1,22.3,1,0
02:16.7,23.1,22.3,1,1
11:46.7,23.1,22.5,1,1
05:46.7,23.1,22.5,1,0
10:46.7,23.1,22.6,1,0
16:16.7,23.1,22.8,1,0
24:16.7,23.1,22.9,1,0
27:16.7,23.1,23,1,0
29:16.7,23.1,23.1,1,0
32:16.7,23.1,23,1,0
38:46.7,23.1,23,1,1
40:46.7,23.1,23,1,0
49:46.7,23.1,23,1,1
51:46.7,23.1,23.1,1,1
56:46.7,23.1,23,1,1
12:16.7,23.1,22.8,1,1
11:16.7,22.5,22.8,1,0
11:46.7,22.5,22.7,1,0
17:46.7,22.5,22.6,1,0
20:16.7,22.5,22.7,1,0
22:16.7,22.5,22.8,1,0
24:16.7,22.5,23,1,0
26:16.7,22.5,23.1,1,0
28:16.7,22.5,23.3,1,0
30:16.7,22.5,23.4,1,0
31:46.7,22.5,23.5,1,0
36:16.7,22.5,23.7,1,0
42:16.7,22.5,23.8,1,0
42:46.7,22.5,23.8,0,0
05:16.7,22.5,24,0,0
15:16.7,22.5,23.8,0,0
28:16.7,22.5,23.7,0,0
43:16.7,22.5,23.6,0,0
58:16.7,22.5,23.4,0,0
25:46.7,22.5,23.3,0,0
35:16.7,22.5,23.3,1,0
36:16.7,22.5,23.2,1,0
37:46.7,22.5,23,1,0
40:46.7,22.5,23.2,1,1
55:16.7,22.5,23.3,1,1
16:16.7,22.5,23.3,1,0
25:16.7,22.5,23.2,1,0
44:16.7,22.5,23.2,1,1
51:46.7,22.5,23.3,1,1
13:46.7,22.5,23.3,1,0
15:16.7,22.5,23.3,0,0
15:46.7,22.5,23.2,0,0
17:16.7,22.5,23.3,0,0
19:16.7,22.5,23.5,0,0
26:16.7,22.5,23.6,0,0
26:46.7,22.5,23.4,0,0
36:46.7,22.5,23.5,0,0
38:46.7,22.5,23.7,0,0
41:46.7,22.5,23.8,0,0
47:46.7,22.5,23.9,0,0
48:46.7,22.5,24.1,0,0
50:46.7,22.5,24.2,1,0
54:46.7,22.5,24.3,1,0
02:16.7,22.5,24.4,1,0
05:46.7,22.5,24.3,1,0
09:46.7,22.5,24.2,1,0
14:46.7,22.5,24.1,1,0
22:16.7,22.5,23.9,1,0
27:16.7,22.5,23.8,1,0
34:46.7,23.7,23.8,1,0
39:46.7,23.7,23.7,1,0
41:46.7,23.7,23.6,1,0
44:16.7,23.7,23.4,1,0
46:46.7,23.7,23.3,1,0
48:46.7,23.7,23.2,1,0
51:16.7,23.7,23,1,0
54:16.7,23.7,22.9,1,0
57:16.7,23.7,22.8,1,0
59:46.7,23.7,22.7,1,0
02:16.7,23.7,22.5,1,0
18:16.7,23.7,22.4,1,0
32:16.7,23.7,22.3,1,0
57:16.7,23.7,22.4,1,0
05:16.7,23.7,22.5,1,0
12:16.7,23.7,22.4,1,0
34:16.7,23.7,22.3,1,0
02:16.7,23.7,22.4,1,0
07:16.7,23.7,22.5,1,0
18:16.7,23.7,22.4,1,0
32:46.7,23.7,22.3,1,0
20:46.7,23.7,22.4,1,0
25:16.7,23.7,22.5,1,0
30:16.7,23.7,22.4,1,0
21:16.7,23.7,22.3,1,0
05:16.7,23.7,22.4,1,0
14:16.7,23.7,22.5,1,0
54:16.7,23.7,22.4,1,0
02:46.7,23.7,22.3,1,0
12:46.7,23.7,22.4,1,0
48:16.7,23.7,22.3,1,0
02:16.7,23.7,22.4,1,0
06:46.7,23.7,22.5,1,0
07:46.7,23.7,22.6,0,0
08:16.7,23.7,22.7,0,0
08:46.7,23.7,22.8,0,0
18:46.7,23.7,22.7,0,0
22:46.7,23.7,22.5,0,0
34:16.7,23.7,22.5,0,1
07:46.7,23.7,22.5,0,0
14:16.7,23.7,22.3,0,0
15:46.7,23.7,22.5,0,0
20:46.7,23.7,22.6,0,0
21:46.7,23.7,22.8,0,0
23:16.7,23.7,22.7,0,0
24:46.7,21.9,22.7,0,0
26:16.7,21.9,22.5,0,0
29:16.7,21.9,22.7,0,0
33:16.7,21.9,22.7,0,1
33:16.7,21.9,22.5,0,1
36:16.7,21.9,22.5,0,0
38:46.7,21.9,22.4,0,0
47:46.7,21.9,22.3,0,0
00:16.7,21.9,22.1,0,0
08:16.7,21.9,22,0,0
11:16.7,21.9,22.2,0,0
12:16.7,21.9,22.3,0,0
21:16.7,21.9,22.2,0,0
26:16.7,21.9,22,0,0
43:16.7,21.9,21.9,0,0
45:46.7,21.9,22,0,0
53:16.7,21.9,21.9,0,0
55:16.7,21.9,21.9,0,1
14:46.7,21.9,21.9,0,0
15:16.7,21.9,21.8,0,0
18:46.7,21.9,21.9,0,0
21:46.7,21.9,22.1,0,0
24:16.7,21.9,22.2,0,0
26:16.7,21.9,22.2,1,0
30:16.7,21.9,22.3,1,0
32:46.7,21.9,22.3,1,1
33:16.7,21.9,22.4,1,1
35:46.7,21.9,22.3,1,1
38:16.7,21.9,22.2,1,1
41:16.7,21.9,22.1,1,1
44:46.7,21.9,21.9,1,1
54:46.7,21.9,21.8,1,1
07:16.7,21.9,21.8,1,0
25:16.7,21.9,21.7,1,0
35:16.7,21.9,21.8,1,0
39:46.7,21.9,21.9,1,0
42:16.7,21.9,21.9,1,1
21:46.7,21.9,21.8,1,1
23:46.7,21.9,21.8,1,0
38:46.7,21.9,21.9,1,0
40:16.7,21.9,22.1,1,0
44:46.7,21.9,22.1,1,1
45:46.7,21.9,22,1,1
56:46.7,21.9,21.8,1,1
09:46.7,21.9,21.7,1,1
27:16.7,21.9,21.6,1,1
48:16.7,21.9,21.7,1,1
07:16.7,21.9,21.8,1,1
24:46.7,21.9,21.7,1,1
31:16.7,21.9,21.7,1,0
36:46.7,21.9,21.8,1,0
37:16.7,21.9,21.8,0,0
38:16.7,21.9,22,0,0
53:46.7,21.9,22.1,0,0
01:46.7,21.9,22,0,0
14:46.7,21.9,22,0,1
59:46.7,21.9,22,0,0
00:16.7,21.3,22,0,0
00:46.7,21.3,21.8,0,0
03:16.7,21.3,21.7,0,0
06:16.7,21.3,21.7,0,1
07:46.7,21.3,21.8,0,1
40:16.7,21.3,22,0,1
45:46.7,21.3,22,0,0
47:16.7,21.3,22.1,0,0
50:16.7,21.3,22,0,0
56:16.7,21.3,22.1,0,0
59:16.7,21.3,22.1,0,1
00:16.7,21.3,22.3,0,1
27:46.7,21.3,22.3,0,0
33:46.7,21.3,22.1,0,0
39:16.7,21.3,22.3,0,0
40:16.7,21.3,22.3,0,1
40:46.7,21.3,22.3,0,0
47:46.7,21.3,22.3,0,1
03:16.7,21.3,22.4,0,1
22:16.7,21.3,22.3,0,1
04:16.7,21.3,22.3,0,0
05:16.7,22.5,22.3,0,0
10:16.7,22.5,22.2,0,0
12:46.7,22.5,22.3,0,0
15:46.7,22.5,22.4,0,0
19:16.7,22.5,22.5,0,0
21:16.7,22.5,22.7,0,0
23:46.7,22.5,22.8,0,0
26:46.7,22.5,22.9,0,0
32:16.7,22.5,23,0,0
53:16.7,22.5,23.2,0,0
19:16.7,23.1,23.2,0,0
25:46.7,23.1,23.3,0,0
28:16.7,23.1,23.2,0,0
32:16.7,23.1,23,0,0
34:16.7,23.1,22.9,0,0
37:46.7,23.1,22.8,0,0
40:46.7,23.1,22.6,0,0
42:16.7,23.1,22.5,0,0
57:16.7,23.1,22.4,0,0
17:16.7,23.1,22.3,0,0
12:16.7,23.1,22.4,0,0
17:46.7,23.1,22.5,0,0
04:16.7,23.1,22.4,0,0
51:46.7,23.1,22.5,0,0
12:16.7,23.1,22.4,0,0
37:16.7,23.1,22.5,0,0
03:16.7,23.1,22.4,0,0
12:16.7,23.1,22.5,0,0
21:46.7,23.1,22.4,0,0
54:46.7,23.1,22.3,0,0
25:46.7,23.1,22.4,0,0
27:46.7,23.1,22.5,0,0
31:16.7,23.1,22.7,0,0
32:46.7,23.1,23,0,0
34:16.7,23.1,22.9,0,0
40:16.7,23.1,23.1,0,0
50:16.7,23.1,22.9,0,0
51:16.7,23.1,23.1,0,0
52:16.7,23.1,22.9,0,0
53:46.7,23.1,22.9,0,1
56:16.7,23.1,22.8,0,1
59:16.7,23.1,22.7,0,1
02:16.7,23.1,22.6,0,1
09:16.7,23.1,22.4,0,1
24:46.7,23.1,22.4,0,0
25:46.7,23.1,22.3,0,0
30:16.7,23.1,22.2,0,0
38:16.7,23.1,22.3,0,0
43:46.7,23.1,22.4,0,0
44:16.7,23.1,22.6,0,0
52:16.7,23.1,22.8,0,0
57:16.7,23.1,22.9,0,0
03:16.7,23.1,23.1,0,0
13:46.7,23.1,23.2,0,0
18:16.7,23.1,23.3,0,0
25:16.7,23.1,23.5,0,0
31:16.7,23.1,23.3,0,0
33:16.7,23.1,23.2,0,0
36:16.7,23.1,23.1,0,0
38:16.7,23.1,23,0,0
40:16.7,23.1,22.8,0,0
44:46.7,23.1,22.7,0,0
46:16.7,23.1,22.5,0,0
54:16.7,23.1,22.4,0,0
05:16.7,23.1,22.3,0,0
14:16.7,23.1,22.2,0,0
15:16.7,23.1,22.3,0,0
21:16.7,23.1,22.2,0,0
25:16.7,23.1,22.3,0,0
26:46.7,23.1,22.4,0,0
33:16.7,23.1,22.6,0,0
33:46.7,23.1,22.6,0,1
47:16.7,23.1,22.4,0,1
06:16.7,23.1,22.4,0,0
09:46.7,23.1,22.3,0,0
13:16.7,23.1,22.4,0,0
15:16.7,23.1,22.6,0,0
19:16.7,23.1,22.7,0,0
20:16.7,23.1,22.6,0,0
20:46.7,23.1,22.7,0,0
23:46.7,23.1,22.6,0,0
26:46.7,23.1,22.6,0,1
36:16.7,23.1,22.5,0,1
04:16.7,23.1,22.5,0,0
08:46.7,23.1,22.3,0,0
13:46.7,23.1,22.5,0,0
16:46.7,23.1,22.6,0,0
20:16.7,23.1,22.6,1,0
22:16.7,23.1,22.6,1,1
25:46.7,23.1,22.8,1,1
28:46.7,23.1,22.6,1,1
34:46.7,23.1,22.5,1,1
42:46.7,23.1,22.4,1,1
35:46.7,23.1,22.3,1,1
58:46.7,23.1,22.4,1,1
08:16.7,23.1,22.5,1,1
29:46.7,23.1,22.4,1,1
36:46.7,23.1,22.5,1,1
48:16.7,23.1,22.4,1,1
52:16.7,23.1,22.5,1,1
56:46.7,23.1,22.5,1,0
00:16.7,23.1,22.4,1,0
01:46.7,23.1,22.5,1,0
02:46.7,23.1,22.5,0,0
05:46.7,23.1,22.6,0,0
17:46.7,23.1,22.8,0,0
30:46.7,23.1,22.6,0,0
37:46.7,23.1,22.5,0,0
45:46.7,23.1,22.4,0,0
00:16.7,23.1,22.5,0,0
09:46.7,23.1,22.4,0,0
13:16.7,23.1,22.5,0,0
22:46.7,23.1,22.6,0,0
29:16.7,23.1,22.8,0,0
33:46.7,23.1,22.9,0,0
37:46.7,23.1,23.1,0,0
38:46.7,23.1,23,0,0
43:46.7,23.1,23.1,0,0
46:46.7,23.1,23,0,0
52:46.7,23.1,23.1,0,0
57:46.7,23.1,23.2,0,0
05:46.7,23.1,23.3,0,0
06:46.7,23.1,23.5,0,0
07:46.7,23.1,23.3,0,0
08:16.7,23.1,23.2,0,0
09:16.7,23.1,23.5,0,0
10:16.7,23.1,23.5,1,0
10:46.7,23.1,23.3,1,0
13:46.7,23.1,23.3,1,1
15:46.7,23.1,23.2,1,1
17:46.7,23.1,23.1,1,1
18:16.7,23.1,23.1,1,0
21:46.7,23.1,22.9,1,0
23:46.7,23.1,23.1,1,0
24:46.7,23.1,22.9,1,0
26:46.7,23.1,22.8,1,0
28:16.7,23.1,23,1,0
30:16.7,23.1,23.1,1,0
31:46.7,23.1,23.2,1,0
33:46.7,23.1,23.1,1,1
36:16.7,23.1,22.9,1,1
38:16.7,23.1,22.8,1,1
40:16.7,23.1,22.6,1,1
42:16.7,23.1,22.5,1,1
48:46.7,23.1,22.4,1,1
04:16.7,23.1,22.3,1,1
36:46.7,23.1,22.3,1,0
38:16.7,23.1,22.1,1,0
40:16.7,23.1,22.3,1,0
43:16.7,23.1,22.4,1,0
46:46.7,23.1,22.5,1,0
47:46.7,23.1,22.5,1,1
12:16.7,23.1,22.4,1,1
56:16.7,23.1,22.3,1,1
19:46.7,23.1,22.3,1,0
21:16.7,23.1,22.1,1,0
23:16.7,23.1,22.3,1,0
26:46.7,23.1,22.4,1,0
31:16.7,23.1,22.5,1,0
52:16.7,23.1,22.6,1,0
54:46.7,23.1,22.5,1,0
01:16.7,23.1,22.4,1,0
27:16.7,23.1,22.3,1,0
37:46.7,23.1,22.4,1,0
40:16.7,23.1,22.5,1,0
47:46.7,23.1,22.6,1,0
53:46.7,23.1,22.8,1,0
59:16.7,23.1,22.9,1,0
03:16.7,23.1,22.8,1,0
16:16.7,23.1,22.9,1,0
18:16.7,23.1,22.8,1,0
20:16.7,23.1,22.7,1,0
22:46.7,23.1,22.5,1,0
26:46.7,23.1,22.4,1,0
30:46.7,23.1,22.3,1,0
35:16.7,23.1,22.1,1,0
42:46.7,23.1,22,1,0
28:46.7,23.1,21.9,1,0
08:46.7,23.1,22,1,0
43:46.7,23.1,22.1,1,0
53:16.7,23.1,22.3,1,0
39:46.7,23.1,22.4,1,0
12:46.7,23.1,22.3,1,0
49:46.7,23.1,22.4,1,0
56:46.7,23.1,22.5,1,0
01:16.7,23.1,22.4,1,0
04:16.7,23.1,22.5,1,0
14:16.7,23.1,22.6,1,0
16:16.7,23.1,22.5,1,0
17:16.7,23.1,22.6,1,0
19:16.7,23.1,22.6,0,0
21:16.7,23.1,22.8,0,0
23:46.7,23.1,22.7,0,0
24:46.7,23.1,22.8,0,0
27:16.7,23.1,22.7,0,0
31:16.7,23.1,22.5,0,0
35:16.7,23.1,22.5,0,1
47:16.7,23.1,22.4,0,1
05:46.7,23.1,22.4,0,0
13:46.7,23.1,22.3,0,0
16:46.7,23.1,22.4,0,0
17:16.7,23.1,22.5,0,0
17:46.7,23.1,22.7,0,0
21:16.7,23.1,22.8,0,0
24:46.7,23.1,22.7,0,0
26:16.7,23.1,22.8,0,0
30:46.7,23.1,22.7,0,0
35:16.7,23.1,22.6,0,0
38:16.7,23.1,22.4,0,0
39:16.7,23.1,22.6,0,0
42:46.7,23.1,22.8,0,0
43:46.7,23.1,22.6,0,0
47:16.7,23.1,22.5,0,0
48:16.7,23.1,22.6,0,0
49:16.7,23.1,22.8,0,0
53:46.7,23.1,22.9,0,0
54:16.7,23.1,22.7,0,0
01:16.7,23.1,22.8,0,0
13:46.7,23.1,23,0,0
24:16.7,23.1,23.1,0,0
35:46.7,23.1,23.2,0,0
38:46.7,23.1,23.1,0,0
42:46.7,23.1,23,0,0
47:16.7,23.1,22.8,0,0
49:16.7,23.1,22.7,0,0
51:46.7,23.1,22.8,0,0
54:16.7,23.1,22.7,0,1
57:16.7,23.1,22.5,0,1
13:46.7,23.1,22.4,0,1
16:46.7,23.1,22.4,0,0
18:16.7,23.1,22.3,0,0
20:46.7,23.1,22.3,0,1
21:16.7,23.1,22.2,0,1
24:16.7,23.1,22.2,0,0
26:16.7,23.1,22.3,0,0
27:16.7,23.1,22.4,0,0
30:46.7,23.1,22.5,0,0
34:16.7,23.1,22.7,0,0
35:16.7,23.1,22.8,0,0
38:46.7,23.1,22.9,1,0
41:16.7,23.1,22.8,1,0
44:46.7,23.1,22.8,1,1
46:16.7,23.1,22.9,1,1
48:16.7,23.1,22.7,1,1
50:16.7,23.1,22.6,1,1
53:46.7,23.1,22.5,1,1
06:16.7,23.1,22.3,1,1
18:16.7,23.1,22.2,1,1
43:46.7,23.1,22.2,1,0
44:16.7,23.1,22.1,1,0
45:46.7,23.1,22.3,1,0
46:46.7,21.9,22.3,1,0
48:16.7,21.9,22.3,0,0
50:16.7,21.9,22.4,0,0
52:16.7,21.9,22.5,0,0
54:16.7,21.9,22.6,0,0
55:46.7,21.9,22.8,0,0
59:46.7,21.9,22.9,0,0
04:16.7,21.9,22.9,0,1
07:16.7,21.9,23,0,1
21:16.7,21.9,22.9,0,1
43:46.7,21.9,22.9,0,0
46:16.7,21.9,22.8,0,0
48:16.7,21.9,22.9,0,0
57:16.7,21.9,22.9,0,1
03:16.7,21.9,23,0,1
35:16.7,21.9,22.9,0,1
57:16.7,21.9,22.8,0,1
06:16.7,21.9,22.8,0,0
07:16.7,21.9,22.9,0,0
13:16.7,21.9,23,0,0
17:46.7,21.9,23,0,1
18:46.7,21.9,23.2,0,1
49:16.7,21.9,23,0,1
01:46.7,21.9,23,0,0
03:16.7,21.9,22.9,0,0
05:16.7,21.9,22.9,1,0
08:46.7,21.9,22.9,1,1
35:16.7,21.9,23,1,1
03:46.7,21.9,23,1,0
14:46.7,21.9,22.9,1,0
15:46.7,22.5,23.1,1,0
16:16.7,22.5,23.2,1,0
18:46.7,22.5,23.2,1,1
19:46.7,22.5,23.2,1,0
20:16.7,22.5,23,1,0
22:46.7,22.5,23.2,1,0
25:46.7,22.5,23,1,0
26:46.7,22.5,23.2,1,0
33:16.7,22.5,23.2,1,1
41:16.7,22.5,23.3,1,1
53:16.7,22.5,23.2,1,1
15:16.7,22.5,23,1,1
53:16.7,22.5,22.9,1,1
09:16.7,22.5,22.9,1,0
13:16.7,22.5,22.8,1,0
27:16.7,22.5,22.9,1,0
47:16.7,22.5,23,1,0
03:46.7,22.5,23.2,1,0
19:46.7,22.5,23.3,1,0
23:16.7,22.5,23.4,1,0
26:16.7,22.5,23.5,1,0
30:16.7,22.5,23.7,1,0
46:46.7,22.5,23.8,1,0
48:16.7,22.5,23.9,1,0
49:16.7,22.5,23.8,1,0
52:46.7,22.5,23.6,1,0
57:16.7,22.5,23.5,1,0
03:16.7,23.1,23.4,1,0
06:46.7,23.1,23.5,1,0
08:46.7,23.1,23.4,1,0
10:46.7,23.1,23.3,1,0
12:46.7,23.1,23.1,1,0
14:46.7,23.1,23,1,0
18:46.7,23.1,22.9,1,0
20:46.7,23.1,22.8,1,0
23:46.7,23.1,22.6,1,0
28:46.7,23.1,22.5,1,0
32:46.7,23.1,22.6,1,0
35:16.7,23.1,22.5,1,0
48:46.7,23.1,22.4,1,0
15:16.7,23.1,22.3,1,0
38:46.7,23.1,22.4,1,0
42:46.7,23.1,22.5,1,0
18:46.7,23.1,22.4,1,0
27:46.7,23.1,22.5,1,0
59:46.7,23.1,22.4,1,0
08:46.7,23.1,22.5,1,0
21:16.7,23.1,22.4,1,0
44:46.7,23.1,22.3,1,0
09:46.7,23.1,22.4,1,0
15:16.7,23.1,22.5,1,0
52:46.7,23.1,22.4,1,0
14:16.7,23.1,22.5,1,0
27:46.7,23.1,22.6,1,0
34:16.7,23.1,22.5,1,0
30:46.7,23.1,22.4,1,0
38:46.7,23.1,22.5,1,0
42:46.7,23.1,22.4,1,0
00:16.7,23.1,22.3,1,0
16:16.7,23.1,22.4,1,0
28:16.7,23.1,22.5,1,0
49:16.7,23.1,22.3,1,0
00:46.7,23.1,22.5,1,0
01:46.7,23.1,22.7,1,0
03:46.7,23.1,22.8,1,0
04:46.7,23.1,23,1,0
06:16.7,21.9,23,1,0
15:16.7,21.9,22.8,1,0
25:46.7,21.9,23,1,0
26:46.7,21.9,23.1,1,0
43:46.7,21.9,23.3,1,0
46:46.7,21.9,23.4,1,0
48:46.7,21.9,23.5,1,0
50:46.7,21.9,23.4,1,0
54:46.7,21.9,23.6,1,0
56:16.7,21.9,23.7,1,0
58:16.7,21.9,23.5,1,0
01:46.7,21.9,23.7,1,0
05:46.7,21.9,23.8,1,0
09:46.7,21.9,23.9,1,0
13:46.7,21.9,24,1,0
15:16.7,21.9,23.9,1,0
16:16.7,21.9,24.1,1,0
18:46.7,21.9,24.1,1,1
21:46.7,21.9,24,1,1
24:16.7,21.9,23.8,1,1
28:46.7,21.9,23.7,1,1
32:16.7,21.9,23.6,1,1
36:46.7,21.9,23.5,1,0
38:16.7,21.9,23.3,1,0
41:46.7,21.9,23.2,1,0
50:16.7,21.9,23.1,1,0
11:16.7,21.9,23.2,1,0
12:46.7,21.9,23.2,1,1
13:46.7,21.9,23.1,1,1
29:16.7,21.9,22.9,1,1
56:46.7,21.9,22.8,1,1
16:46.7,21.9,22.9,1,1
44:16.7,21.9,22.9,1,0
50:16.7,21.9,23,1,0
51:46.7,21.9,23.2,1,0
53:16.7,21.9,23.3,1,0
55:46.7,21.9,23.3,1,1
58:16.7,21.9,23.5,1,1
01:46.7,21.9,23.3,1,1
07:16.7,21.9,23.2,1,1
10:46.7,21.9,23.1,1,1
25:16.7,21.9,23.1,1,0
25:46.7,22.5,23.1,1,0
28:46.7,22.5,23.1,1,1
38:16.7,22.5,23,1,1
42:16.7,22.5,22.8,1,1
47:16.7,22.5,22.7,1,1
51:16.7,22.5,22.6,1,1
55:16.7,22.5,22.5,1,1
00:16.7,22.5,22.3,1,1
06:16.7,22.5,22.2,1,1
12:16.7,22.5,22.1,1,0
14:16.7,22.5,22,1,0
15:46.7,22.5,22,1,1
26:16.7,22.5,21.8,1,1
36:16.7,22.5,21.7,1,1
48:46.7,22.5,21.6,1,1
53:46.7,22.5,21.5,1,1
58:46.7,22.5,21.5,1,0
00:16.7,22.5,21.3,1,0
01:16.7,22.5,21.5,1,0
07:46.7,22.5,21.6,1,0
08:16.7,22.5,21.8,1,0
13:16.7,22.5,21.9,1,0
15:46.7,22.5,22.1,1,0
16:46.7,22.5,22.3,1,0
17:46.7,22.5,22.4,1,0
26:16.7,22.5,22.3,1,0
28:16.7,22.5,22.4,1,0
33:16.7,22.5,22.6,1,0
35:46.7,22.5,22.6,1,1
39:16.7,22.5,22.4,1,1
42:16.7,22.5,22.3,1,1
45:46.7,22.5,22.2,1,1
49:46.7,22.5,22.1,1,1
54:16.7,22.5,21.9,1,1
59:16.7,22.5,21.8,1,1
03:16.7,22.5,21.7,1,1
07:16.7,22.5,21.6,1,1
15:16.7,22.5,21.4,1,1
26:16.7,22.5,21.3,1,1
33:16.7,22.5,21.2,1,1
44:16.7,22.5,21.1,1,1
20:16.7,22.5,20.9,1,1
57:16.7,22.5,20.8,1,1
05:16.7,22.5,20.9,1,1
34:16.7,22.5,20.8,1,1
36:46.7,22.5,20.7,1,1
41:16.7,22.5,20.8,1,1
09:46.7,22.5,20.7,1,1
25:16.7,22.5,20.5,1,1
39:46.7,22.5,20.5,1,0
40:16.7,19,20.5,1,0
40:46.7,22.5,20.4,1,0
42:16.7,22.5,20.5,1,0
43:16.7,22.5,20.4,0,0
44:16.7,22.5,20.8,0,0
47:16.7,23.1,21,0,0
48:16.7,23.1,21.1,0,0
49:46.7,23.1,21.3,0,0
51:16.7,23.1,21.4,0,0
54:16.7,23.1,21.6,0,0
56:46.7,23.1,21.7,0,0
58:16.7,23.1,21.8,0,0
58:46.7,23.1,21.8,0,1
00:16.7,23.1,21.9,0,1
01:16.7,23.1,22.1,0,1
02:46.7,23.1,22.2,0,1
05:46.7,23.1,22.3,0,1
14:16.7,23.1,22.4,0,1
22:16.7,23.1,22.4,0,0
24:46.7,23.1,22.6,1,0
30:46.7,23.1,22.7,1,0
37:16.7,23.1,22.7,1,1
38:16.7,23.1,22.8,1,1
41:16.7,23.1,23,1,1
45:46.7,23.1,22.8,1,1
52:16.7,23.1,22.7,1,1
01:46.7,23.1,22.6,1,1
24:16.7,23.1,22.5,1,1
00:46.7,23.1,22.5,1,0
04:16.7,23.1,22.3,1,0
08:16.7,23.1,22.5,1,0
11:46.7,23.1,22.6,1,0
17:16.7,23.1,22.7,1,0
22:46.7,23.1,22.8,1,0
27:16.7,23.1,23,1,0
49:16.7,23.1,23.1,1,0
53:46.7,22.5,23.1,1,0
56:46.7,22.5,23.1,1,1
58:46.7,22.5,23,1,1
01:16.7,22.5,22.8,1,1
07:16.7,22.5,22.7,1,1
07:46.7,22.5,22.7,1,0
15:46.7,22.5,22.6,1,0
22:46.7,22.5,22.7,1,0
33:16.7,22.5,22.8,1,0
39:46.7,22.5,23,1,0
49:46.7,22.5,23.1,1,0
19:16.7,22.5,23.2,1,0
23:46.7,22.5,23.3,1,0
28:46.7,22.5,23.5,1,0
32:46.7,22.5,23.6,1,0
40:16.7,23.1,23.6,1,0
41:46.7,23.1,23.7,1,0
43:16.7,23.1,23.6,1,0
46:16.7,23.1,23.4,1,0
48:16.7,23.1,23.3,1,0
51:16.7,23.1,23.2,1,0
54:16.7,23.1,23,1,0
55:16.7,23.1,22.9,1,0
58:16.7,23.1,22.8,1,0
00:16.7,23.1,22.7,1,0
03:46.7,23.1,22.5,1,0
14:46.7,23.1,22.4,1,0
44:46.7,23.1,22.3,1,0
21:16.7,23.1,22.4,1,0
54:16.7,23.1,22.3,1,0
04:16.7,23.1,22.4,1,0
08:16.7,23.1,22.5,1,0
13:46.7,23.1,22.4,1,0
17:46.7,23.1,22.5,1,0
02:46.7,23.1,22.5,1,1
13:16.7,23.1,22.5,1,0
04:46.7,23.1,22.5,1,1
04:46.7,21.9,22.4,0,1
05:46.7,21.9,22.8,0,1
11:16.7,21.9,22.8,0,1
15:16.7,21.9,22.6,0,1
20:16.7,21.9,22.5,0,1
24:16.7,21.9,22.4,0,1
32:16.7,21.9,22.5,0,1
34:46.7,21.9,22.4,0,1
41:46.7,21.9,22.3,0,1
47:16.7,21.9,22.4,0,1
59:16.7,21.9,22.4,0,1
07:16.7,21.9,22.3,0,1
09:16.7,21.9,22.4,0,1
11:16.7,21.9,22.5,0,1
13:16.7,21.9,22.7,0,1
14:46.7,21.9,22.8,0,1
20:16.7,21.9,22.9,0,1
24:16.7,21.9,23,0,1
29:46.7,21.9,23.2,0,1
36:46.7,21.9,23.3,0,1
40:16.7,21.9,23.2,0,1
57:16.7,21.9,23.3,0,1
12:46.7,21.9,23.3,0,1
15:46.7,21.9,23.3,0,0
18:46.7,21.9,23.3,0,1
25:46.7,21.9,23.3,0,0
26:16.7,21.9,23.2,0,0
